"chapterId","questionType","QuestionPhrase","Answer1","Answer2","Answer3","Answer4","Answer5","CorrectAnswerAsLetter","textIfCorrect","textIfIncorrect","questionImageId","solutionImageId"
"28","Multiple Choice","<SPAN STYLE="""" >Der Isolationsdurchmesser D des Kabels betr&auml;gt 2 mm, der Drahtdurchmesser 1 mm und die Durchschlagsfestigkeit der Isolation 30 kV / mm. Wie gross darf eine Wechselspannung sein, ohne dass ein Durchschlag zwischen den Leitern erfolgt? Us = E*d</SPAN>","<SPAN STYLE="""" >2,5 kV</SPAN>","<SPAN STYLE="""" >10,6 kV</SPAN>","<SPAN STYLE="""" >21,2 kV</SPAN>","<SPAN STYLE="""" >31,9 kV</SPAN>","VOID","c","VOID","<SPAN STYLE="""" >Die Isolationsdicke zwischen den Dr&auml;hten betr&auml;gt 1 mm. Jeder Draht hat eine Isolationsdicke von 0,5 mm. d(Total) = 1mm<BR>Der Effektivwert ist 1,41 mal kleiner als der Spitzenwert.<BR>U = (30kV/mm / 1,41)  * 1mm = 21,2 kV</SPAN>","572","573"
"28","Multiple Choice","<SPAN STYLE="""" >Wie gross muss die Dicke der Kunststoffisolation x eines Leiters sein, wenn mit einer 5 -fachen Sicherheit gerechnet wird?<BR>Die Durchschlagsfestigkeit der Isolation betr&auml;gt 25 kVeff / mm.</SPAN>","<SPAN STYLE="""" >1 mm</SPAN>","<SPAN STYLE="""" >2 mm</SPAN>","<SPAN STYLE="""" >5 mm</SPAN>","<SPAN STYLE="""" >10 mm</SPAN>","<SPAN STYLE="""" >20 mm</SPAN>","c","VOID","<SPAN STYLE="""" >Bei 25 kV betr&auml;gt der Abstand 1 mm, bei 50 kV demnach 2 mm.<BR>25&lsquo;000 V :1 mm  =  50&lsquo;000 V : 2 mm ;  Bei einer 5 fachen Sicherheit betr&auml;gt der Leiterabstand 5 * 2 mm = 10 mm.  Daraus berechnet man die Isolationsdicke. d = 10 mm / 2 = 5 mm<BR><BR><BR></SPAN>","574",""
"28","Multiple Choice","<SPAN STYLE="""" >Wie gross muss die Durchschlagsfestigkeit  (in kV/mm &bdquo;Spitzenwert&ldquo;) der Isolation sein, wenn mit einer 10-fachen Sicherheit gerechnet wird?<BR>E = U / d</SPAN>","<SPAN STYLE="""" >(10 kV *1,41 / 5 mm) * 10fache Sicherheit = 28,2 kV / mm</SPAN>","<SPAN STYLE="""" >(10 kV / 5 mm) * 10fache Sicherheit= 20 kV / mm</SPAN>","<SPAN STYLE="""" >(10 kV *1,41 / 10 mm) * 10fache Sicherheit = 14,1 kV / mm</SPAN>","<SPAN STYLE="""" >(10 kV / 10 mm) * 10fache Sicherheit = 10 kV / mm</SPAN>","VOID","c","VOID","<SPAN STYLE="""" >Der Abstand betr&auml;gt 10 mm und der Sicherheitsfaktor betr&auml;gt 10. Es muss mit dem Spitzenwert gerechnet werden. Us = Ueff * Wurzel aus 2.</SPAN>","575","576"
"28","Multiple Choice","<SPAN STYLE="""" >Welche Aussagen &uuml;ber elektrische Feldlinien sind richtig?</SPAN>","<SPAN STYLE="""" >Sie beginnen am Pluspol und enden am Minuspol.</SPAN>","<SPAN STYLE="""" >Sie treten am Pluspol aus und am Minuspol ein. Es sind geschlossene Linien.</SPAN>","<SPAN STYLE="""" >Sie beginnen am Minuspol und enden am Pluspol.</SPAN>","<SPAN STYLE="""" >Sie treten nur auf, wenn ein elektrischer Strom fliesst.</SPAN>","<SPAN STYLE="""" >Sie treten immer auf, wenn eine elektrische Spannung vorhanden ist.</SPAN>","ae","VOID","VOID","",""
"28","Multiple Choice","<SPAN STYLE="""" >Ein Hohlk&ouml;rper aus elektrisch leitendem Material wird in ein elektrisches Feld geschoben. Welche Aussage ist richtig?</SPAN>","<SPAN STYLE="""" >Die Feldst&auml;rke im Innern wird dabei gr&ouml;sser.</SPAN>","<SPAN STYLE="""" >Die Feldst&auml;rke im Innern wird dabei kleiner.</SPAN>","<SPAN STYLE="""" >Das Feld im Innern wechselt sie Richtung.</SPAN>","<SPAN STYLE="""" >Im Innern hat es kein elektrisches Feld.</SPAN>","<SPAN STYLE="""" >Das Feld im Innern bleibt gleich gross.</SPAN>","d","VOID","VOID","577",""
"28","Multiple Choice","<SPAN STYLE="""" >Die Durchschlagsfestigkeit eines Benzin-Luftgemisches betr&auml;gt     1 kV / mm. Wie gross muss die Z&uuml;ndspannung sein, damit bei der Kerze eines Motorrades ein Funke entsteht? E = U / d</SPAN>","<SPAN STYLE="""" >U = E * d = (1 kV / mm) * 3 mm = 3 kV</SPAN>","<SPAN STYLE="""" >U = E / d = (1 kV / mm) / 3 mm = 333 V</SPAN>","<SPAN STYLE="""" >U = d / E =  3 mm  / (1 kV / mm) = 3 V</SPAN>","<SPAN STYLE="""" >U = E * d * 1,41 = (1 kV / mm) * 3 mm* 1,41  = 4,2 kV</SPAN>","VOID","a","VOID","<SPAN STYLE="""" >Hier handelt es sich nicht um einen Wechselstrom. Es gibt keinen Effektivwert.</SPAN>","578",""
"28","Multiple Choice","<SPAN STYLE="""" >Bei welcher Schaltung besteht die kleinste Feldst&auml;rke?</SPAN>","<SPAN STYLE="""" >Plattenabstand 1 cm  U = 1000 V</SPAN>","<SPAN STYLE="""" >Plattenabstand 4 cm  U = 1000 V</SPAN>","<SPAN STYLE="""" >Plattenabstand 1 cm  U = 500 V</SPAN>","<SPAN STYLE="""" >Plattenabstand 4 cm  U = 500 V</SPAN>","VOID","d","VOID","<SPAN STYLE="""" >Bei welcher Schaltung wird E = U / d am kleinsten?</SPAN>","579",""
"28","Multiple Choice","<SPAN STYLE="""" >In welchen F&auml;llen wird die Kapazit&auml;t des Kondensators verkleinert?</SPAN>","<SPAN STYLE="""" >Dielektrikum herausziehen.</SPAN>","<SPAN STYLE="""" >Dielektrikum hineinschieben.</SPAN>","<SPAN STYLE="""" >Dielektrikum mit gr&ouml;sserer Permittivit&auml;tszahl ( Dielektrizit&auml;tszahl ) verwenden.</SPAN>","<SPAN STYLE="""" >Dielektrikum mit kleinerer Permittivit&auml;tszahl ( Dielektrizit&auml;tszahl ) verwenden.</SPAN>","VOID","ad","VOID","VOID","580",""
"28","Multiple Choice","<SPAN STYLE="""" >Zwischen 2 elektrische Leiter wird eine 5mm dicke Kunststoffscheibe eingeklemmt. Die Spannung wird nun solange erh&ouml;ht, bis ein Durchschlag zwischen den beiden Leitern erfolgt. Wo wird der Durchschlag erfolgen?</SPAN>","<SPAN STYLE="""" >Direkt von einem Leiter durch den Kunststoff zum anderen Leiter.</SPAN>","<SPAN STYLE="""" >Durch die Luft. <BR>&Uuml;ber der Kunststoffoberfl&auml;che bis zum Rand und auf der anderen Seite wieder zur&uuml;ck zum anderen Anschluss.</SPAN>","<SPAN STYLE="""" >Durch den Kunststoff und durch die Luft gleichzeitig.</SPAN>","VOID","VOID","b","<SPAN STYLE="""" >Luftstrecke = 105 mm. N&ouml;tige Spannung = 105 mm * 1,4 kV / mm = 147kV<BR>Kunststoffdicke = 5 mm. N&ouml;tige Spannung = 5 mm * 60 kV / mm = 300kV</SPAN>","<SPAN STYLE="""" >Luftstrecke = 105 mm. N&ouml;tige Spannung = 105 mm * 1,4 kV / mm = 147kV<BR>Kunststoffdicke = 5 mm. N&ouml;tige Spannung = 5 mm * 60 kV / mm = 300kV</SPAN>","581","582"
"29","Multiple Choice","<SPAN STYLE="""" >In welcher Reihenfolge sind die Bilder zu ordnen, damit folgender Ablauf richtig dargestellt wird? <BR>Kondensator wird geladen - ist geladen - wird entladen - ist entladen</SPAN>","<SPAN STYLE="""" >1 - 2 - 3 - 4</SPAN>","<SPAN STYLE="""" >4 - 1 - 3 - 2</SPAN>","<SPAN STYLE="""" >3 - 1 - 4 - 2</SPAN>","<SPAN STYLE="""" >3 - 1 - 2 - 4</SPAN>","<SPAN STYLE="""" >4 - 2 - 3 - 1</SPAN>","c","VOID","VOID","583",""
"28","Multiple Choice","<SPAN STYLE="""" >Die Permittivit&auml;tszahl, fr&uuml;her auch Dielektrizit&auml;tszahl genannt, hat f&uuml;r Kunststoff den Wert 3. Was bedeutet das?</SPAN>","<SPAN STYLE="""" >Die maximale Spannung am Kondensator darf 3 kV sein.</SPAN>","<SPAN STYLE="""" >Die Dicke des Materials betr&auml;gt 3 mm.</SPAN>","<SPAN STYLE="""" >Die Kapazit&auml;t des Kondensators betr&auml;gt 3 &mu;F</SPAN>","<SPAN STYLE="""" >Der Kondensator hat mit diesem Material als Dielektrikum, eine 3 mal gr&ouml;ssere Kapazit&auml;t, als wenn sich zwischen den Platten ein leerer Raum befinden w&uuml;rde.</SPAN>","VOID","d","VOID","VOID","",""
"62","Multiple Choice","<SPAN STYLE="""" >Durch welche physikalischen Vorg&auml;nge wird eine Fl&uuml;ssigkeit verdampft?</SPAN>","<SPAN STYLE="""" >Wenn der Druck reduziert wird.</SPAN>","<SPAN STYLE="""" >Wenn der Druck erh&ouml;ht wird.</SPAN>","<SPAN STYLE="""" >Wenn W&auml;rmeenergie zugef&uuml;hrt wird.</SPAN>","<SPAN STYLE="""" >Wenn W&auml;rmeenergie entzogen wird.</SPAN>","VOID","ac","VOID","VOID","",""
"62","Multiple Choice","<SPAN STYLE="""" >Das Bild zeigt das Prinzip eines Kompressork&uuml;hlschrankes. Auf der linken Seite wird aus der Umgebung  W&auml;rme entzogen. An welchen Orten befindet sich das K&auml;ltemittel im fl&uuml;ssigen Zustand?</SPAN>","<SPAN STYLE="""" >a</SPAN>","<SPAN STYLE="""" >b</SPAN>","<SPAN STYLE="""" >c</SPAN>","<SPAN STYLE="""" >d</SPAN>","VOID","bd","VOID","<SPAN STYLE="""" >Zwischen c und d kondensiert es. Wird fl&uuml;ssig. <BR>Zwischen b und a verdampft es. Wird gasf&ouml;rmig.<BR>Der Kompressor komprimiert nur den gasf&ouml;rmigen Zustand des K&auml;ltemittels.</SPAN>","588",""
"62","Multiple Choice","<SPAN STYLE="""" >Das Bild zeigt das Prinzip eines Kompressork&uuml;hlschrankes. Teil c stellt den Kompressor dar. Welches Teil nennt man Kondensator?</SPAN>","<SPAN STYLE="""" >Teil a.</SPAN>","<SPAN STYLE="""" >Teil b.</SPAN>","<SPAN STYLE="""" >Teil c.</SPAN>","<SPAN STYLE="""" >Teil d.</SPAN>","VOID","b","VOID","<SPAN STYLE="""" >Im Kondensator kondensiert das K&auml;ltemittel, weil ihm die W&auml;rme entnommen wird. Die W&auml;rmeenergie, welche im Verdampfer vom K&auml;ltemittel aufgenommen wurde, wird im Kondensator an die Umgebung abgegeben.</SPAN>","591",""
"62","Multiple Choice","<SPAN STYLE="""" >Welche Teile befinden sich nicht im gek&uuml;hltem Raum eines Kompressork&uuml;hlschrankes?</SPAN>","<SPAN STYLE="""" >a</SPAN>","<SPAN STYLE="""" >b</SPAN>","<SPAN STYLE="""" >c</SPAN>","<SPAN STYLE="""" >d</SPAN>","VOID","abd","VOID","<SPAN STYLE=""font-size: 12px;font-weight: normal;font-style:normal;text-decoration:none;font-variant:normal;letter-spacing: normal;text-transform: none;"" >Befinden sich </SPAN><SPAN STYLE=""font-size: 12px;font-weight: bold;font-style:normal;text-decoration:none;font-variant:normal;letter-spacing: normal;text-transform: none;"" >nicht...</SPAN>","592",""
"62","Multiple Choice","<SPAN STYLE="""" >Vom Druckausgang des Kompressors eines Kompressork&uuml;hlschrankes f&uuml;hrt eine Leitung direkt .....</SPAN>","<SPAN STYLE="""" >- zum Verdampfer ins Innere des K&uuml;hlschrankes</SPAN>","<SPAN STYLE="""" >- zum Verfl&uuml;ssiger ausserhalb des K&uuml;hlschrankes.</SPAN>","<SPAN STYLE="""" >- zum Verdampfer ausserhalb des K&uuml;hlschrankes.</SPAN>","<SPAN STYLE="""" >- zum Verfl&uuml;ssiger innerhalb des K&uuml;hlschrankes.</SPAN>","VOID","b","VOID","VOID","593",""
"62","Multiple Choice","<SPAN STYLE="""" >Jemand will im Sommer einen Raum abk&uuml;hlen und stellt zu diesem Zweck einen K&uuml;hlschrank in diesen Raum. Er &ouml;ffnet die K&uuml;hlschrankt&uuml;re und l&auml;sst das Ger&auml;t laufen. Welche Antwort trifft zu?</SPAN>","<SPAN STYLE="""" >Der Raum bleibt gleich warm.</SPAN>","<SPAN STYLE="""" >Der Raum wird k&uuml;hler.</SPAN>","<SPAN STYLE="""" >Der Raum wird w&auml;rmer.</SPAN>","VOID","VOID","c","VOID","VOID","","595"
"13","Multiple Choice","<SPAN STYLE="""" >Welche Antwort ist </SPAN><SPAN STYLE=""text-decoration:underline ;"" >falsch</SPAN><SPAN STYLE="""" >?</SPAN>","<SPAN STYLE="""" >Der kWh - Z&auml;hler I zeigt nach l&auml;ngerer Zeit eine gr&ouml;ssere gemessene Energiemenge an, als der Z&auml;hler II.</SPAN>","<SPAN STYLE="""" >Der Verbraucher kann nicht die ganze, vom Panel abgegebene  Energiemenge, aufnehmen.</SPAN>","<SPAN STYLE="""" >Wenn der Wirkungsgrad des Akkumulators 90% betr&auml;gt, gibt er 10% der aufgenommenen Energie an die Umgebung ab.</SPAN>","<SPAN STYLE="""" >Der kWh - Z&auml;hler II zeigt nach l&auml;ngerer Zeit eine gr&ouml;ssere gemessene Energiemenge an, als der Z&auml;hler I.</SPAN>","VOID","d","VOID","VOID","596",""
"13","Multiple Choice","<SPAN STYLE="""" >Ein Akkuschrauber wird &uuml;ber einen Netzadapter geladen. Wie berechnet man den Gesamtwirkungsgrad?</SPAN>","<SPAN STYLE="""" >&eta; = 0,9 * 0,85 * 0,8 * 0,7</SPAN>","<SPAN STYLE="""" >&eta; =  0,9 - 0,85 - 0,8 - 0,7</SPAN>","<SPAN STYLE="""" >&eta; = 0,9 / 0,85 / 0,8 / 0,7</SPAN>","<SPAN STYLE="""" >&eta; = 0,9 + 0,85 + 0,8 + 0,7</SPAN>","VOID","a","VOID","VOID","597",""
"13","Multiple Choice","<SPAN STYLE="""" >Mit welcher Gleichung berechnet man den Wirkungsgrad dieses Motors?</SPAN>","<SPAN STYLE="""" >&eta; =  350 W / (230 V * 2 A)</SPAN>","<SPAN STYLE="""" >&eta; = (230 V * 2 A * 0,84) / 350 W</SPAN>","<SPAN STYLE="""" >&eta; = 350 W / (230 V * 2 A * 0,84)</SPAN>","<SPAN STYLE="""" >&eta; = (230 V * 2 A) / 350 W</SPAN>","VOID","c","VOID","<SPAN STYLE="""" >Wirkungsgrad = Pauf / Pab     Pab = Aufschrift auf dem Leistungsschild   Pauf = U * I *cos &phi;</SPAN>","598",""
"13","Multiple Choice","<SPAN STYLE="""" >An diesen Motor wird eine Pumpe mit einem Wirkungsgrad von 70 % angeschlossen. Wie gross ist die Pumpenleistung?</SPAN>","<SPAN STYLE="""" >P = 0,8 * 1kW = 0,8 kW</SPAN>","<SPAN STYLE="""" >P = 0,7 * 1kW = 0,7 kW</SPAN>","<SPAN STYLE="""" >P = 0,7 * 0,8 * 1 kW = 0,56 kW</SPAN>","<SPAN STYLE="""" >P = 1 kW</SPAN>","VOID","b","VOID","<SPAN STYLE="""" >Auf dem Leistungsschild steht immer die abgegebene Leistung. 1 kW ist die abgebende Leistung. Diese Leistung nimmt die Pumpe auf.</SPAN>","599",""
"13","Multiple Choice","<SPAN STYLE="""" >Ein Motor nimmt eine elektrische Leistung von 19 kW auf, und gibt an der Welle eine mechanische Leistung von 18 kW ab. <BR>Wie gross ist die vom Motor w&auml;hrend 1 Stunde in W&auml;rme umgesetzte Energie?</SPAN>","<SPAN STYLE="""" >19 kWh + 18 kWh = 37 kWh</SPAN>","<SPAN STYLE="""" >19 kWh / 18 kWh = 1,05 kWh</SPAN>","<SPAN STYLE="""" >18 kWh / 19 kWh = 0,95 kWh</SPAN>","<SPAN STYLE="""" >19 kWh - 18 kWh = 1 kWh</SPAN>","VOID","d","VOID","VOID","600",""
"13","Multiple Choice","<SPAN STYLE="""" >Die zugef&uuml;hrte Leistung zu einem Verbraucher nennt man Pe, die vom Verbraucher abgebende Leistung Pa, und die Verlustleistung des Verbrauchers Pv. Mit welcher Gleichung wird der Wirkungsgrad berechnet?</SPAN>","<SPAN STYLE="""" >&eta; = Pv / Pa</SPAN>","<SPAN STYLE="""" >&eta; = Pa / Pv</SPAN>","<SPAN STYLE="""" >&eta; = Pe / Pa</SPAN>","<SPAN STYLE="""" >&eta; = Pa / Pe</SPAN>","<SPAN STYLE="""" >&eta; = Pv / Pe</SPAN>","d","VOID","VOID","",""
"13","Multiple Choice","<SPAN STYLE="""" >Auf einem Motorenleistungsschild steht die Angabe P = 6 kW <BR>&eta; = 0,8. Was bedeutet das?</SPAN>","<SPAN STYLE="""" >Die abgebende Leistung betr&auml;gt 0,8 x 6 kW = 4,8 kW</SPAN>","<SPAN STYLE="""" >Die abgebende Leistung betr&auml;gt 6 kW / 0,8 = 7,5 kW</SPAN>","<SPAN STYLE="""" >Der Motor gibt 6 kW ab</SPAN>","<SPAN STYLE="""" >Der Motor nimmt 6 kW auf</SPAN>","VOID","c","<SPAN STYLE="""" >Auf dem Leistungsschild steht immer die abgebende Leistung.</SPAN>","<SPAN STYLE="""" >Auf dem Leistungsschild steht immer die abgebende Leistung.</SPAN>","601",""
"13","Multiple Choice","<SPAN STYLE="""" >Welche Aussage &uuml;ber den Wirkungsgrad ist richtig? Der Wirkungsgrad eines Energieumwandlers (Verbrauchers) ist:</SPAN>","<SPAN STYLE="""" >Immer kleiner als 0.</SPAN>","<SPAN STYLE="""" >Immer gr&ouml;sser als 1.</SPAN>","<SPAN STYLE="""" >Immer kleiner als 1.</SPAN>","<SPAN STYLE="""" >Nie gr&ouml;sser als 0.</SPAN>","VOID","c","VOID","VOID","",""
"29","Multiple Choice","<SPAN STYLE="""" >Bei welchem Bild wird der Verlauf der Spannung &uuml;ber dem Kondensator richtig dargestellt, nachdem der Schalter geschlossen wurde?</SPAN>","<SPAN STYLE="""" >a</SPAN>","<SPAN STYLE="""" >b</SPAN>","<SPAN STYLE="""" >c</SPAN>","<SPAN STYLE="""" >d</SPAN>","VOID","a","VOID","<SPAN STYLE="""" ><BR>Der Kondensator wird aufgeladen. Die Spannung steigt auf den Wert der Spannungsquelle.</SPAN>","602",""
"29","Multiple Choice","<SPAN STYLE="""" >Bei welchem Bild wird der Verlauf der Spannung &uuml;ber dem Widerstand richtig dargestellt, nachdem der Schalter geschlossen wurde?</SPAN>","<SPAN STYLE="""" >a</SPAN>","<SPAN STYLE="""" >b</SPAN>","<SPAN STYLE="""" >c</SPAN>","<SPAN STYLE="""" >d</SPAN>","VOID","d","VOID","<SPAN STYLE="""" >Wenn der Kondensator geladen ist, fliesst kein Strom mehr. Deshalb entsteht &uuml;ber dem Widerstand keine Spannung mehr.</SPAN>","603",""
"29","Multiple Choice","<SPAN STYLE="""" >Welche Schaltung geh&ouml;rt zum dargestellten Diagramm?<BR>Nach 1 T (Tau) ist der Kondensator auf 63% geladen.<BR>1T = R*C</SPAN>","<SPAN STYLE="""" >a</SPAN>","<SPAN STYLE="""" >b</SPAN>","<SPAN STYLE="""" >c</SPAN>","<SPAN STYLE="""" >d</SPAN>","VOID","c","VOID","<SPAN STYLE="""" >Nach 1 Tau sind 63 % der Spannung erreicht.<BR>Tau = R * C  = 0,4 Ohm * 2,5 Mikrofarad = 1</SPAN>","604",""
"29","Multiple Choice","<SPAN STYLE="""" >Wie berechnet man die Anfangsstromst&auml;rke?<BR>(Sobald der Schalter geschlossen wurde)</SPAN>","<SPAN STYLE="""" >Io = Uo / ( R + Ri )</SPAN>","<SPAN STYLE="""" >Io = Uo / R</SPAN>","<SPAN STYLE="""" >Io = Uo / ( R * C )</SPAN>","<SPAN STYLE="""" >Io = Uo / ( Ri )</SPAN>","VOID","a","VOID","<SPAN STYLE="""" >Der Kondensator hat im ungeladenen Zustand den Widerstandswert 0 &Omega;<BR>Der Widerstand im Einschaltmoment ist von R + Ri abh&auml;ngig</SPAN>","605",""
"29","Multiple Choice","<SPAN STYLE="""" >Ein Kondensator hat im Einschaltmoment...</SPAN>","<SPAN STYLE="""" >einen unendlich grossen Widerstand.</SPAN>","<SPAN STYLE="""" >keinen Widerstand.</SPAN>","<SPAN STYLE="""" >den gleich grossen Widerstandswert wie der Widerstand R hat.</SPAN>","<SPAN STYLE="""" >den gleich grossen Widerstand wie im geladenen Zustand.</SPAN>","VOID","b","VOID","<SPAN STYLE="""" >Erst wenn der Kondensator voll geladen ist, wird der Widerstand unendlich gross, weil keine Ladungen mehr verschoben werden k&ouml;nnen.</SPAN>","607",""
"29","Multiple Choice","<SPAN STYLE="""" >Welches Bild zeigt die Spannung &uuml;ber dem Kondensator richtig an?</SPAN>","<SPAN STYLE="""" >a</SPAN>","<SPAN STYLE="""" >b</SPAN>","<SPAN STYLE="""" >c</SPAN>","<SPAN STYLE="""" >d</SPAN>","VOID","d","VOID","<SPAN STYLE="""" >Wenn der Kondensator geladen ist, verh&auml;lt er sich wie eine Spannungsquelle.</SPAN>","610",""
"29","Multiple Choice","<SPAN STYLE="""" >Im Einschaltmoment betr&auml;gt die Stromst&auml;rke 5 A. Wie gross ist die Kapazit&auml;t?</SPAN>","<SPAN STYLE="""" >2 &mu;F</SPAN>","<SPAN STYLE="""" >2 F</SPAN>","<SPAN STYLE="""" >Kann mit diesen Angaben nicht berechnet werden.</SPAN>","<SPAN STYLE="""" >10 &mu;F</SPAN>","<SPAN STYLE="""" >5 &mu;F</SPAN>","c","VOID","<SPAN STYLE="""" >Die Kapazit&auml;t berechnet man mit C = Tau / R<BR>Es fehlt die Angabe Tau.<BR>Die Spannung hat keinen Einfluss auf die Ladezeit.</SPAN>","611",""
"29","Multiple Choice","<SPAN STYLE="""" >Bei dieser Schaltung wird der Widerstandswert auf 1 M&Omega; verkleinert. Wie gross muss die Kapazit&auml;t sein, wenn die Ladezeit gleich so gross sein muss? T = R *C</SPAN>","<SPAN STYLE="""" >C = 8 &mu;F</SPAN>","<SPAN STYLE="""" >C = 2 &mu;F</SPAN>","<SPAN STYLE="""" >C = 1 &mu;F</SPAN>","<SPAN STYLE="""" >C = 4 &mu;F</SPAN>","<SPAN STYLE="""" >C = 0,5 &mu;F</SPAN>","d","VOID","<SPAN STYLE="""" >Wenn die Ladezeit gleich gross sein muss, muss die Zeitkonstante Tau auch gleich gross sein. Die Zeitkonstante bei der bestehenden Schaltung betr&auml;gt 2M&Omega; * 2</SPAN><SPAN STYLE=""font-family: 'Symbol';"" >m</SPAN><SPAN STYLE="""" >F = 4 sec. Die neue Zeitkonstante muss auch 4 sec sein.</SPAN>","612",""
"29","Multiple Choice","<SPAN STYLE="""" >Bei dieser Schaltung soll die Ladezeit nur noch halb so gross sein. Welche L&ouml;sung trifft zu? (T = R * C)</SPAN>","<SPAN STYLE="""" >R = 1 M&Omega; ; C = 1 &mu;F</SPAN>","<SPAN STYLE="""" >R = 2 M&Omega; ; C = 4 &mu;F</SPAN>","<SPAN STYLE="""" >R = 4 M&Omega; ; C = 2 &mu;F</SPAN>","<SPAN STYLE="""" >R = 2 M&Omega; ; C = 1 &mu;F</SPAN>","VOID","d","VOID","<SPAN STYLE="""" >Wenn die Ladezeit halb so gross sein muss, muss die Zeitkonstante Tau auch halb so gross sein. Die Zeitkonstante bei der bestehenden Schaltung betr&auml;gt 2M&Omega; * 2MikroF = 4 sec. Die neue Zeitkonstante muss 2 sec sein. <BR>2M&Omega; * 1MikroF = 2 sec</SPAN>","613",""
"29","Multiple Choice","<SPAN STYLE="""" >Welches Bild zeigt den richtigen Stromverlauf wenn der Kondensator geladen wird?</SPAN>","<SPAN STYLE="""" >a</SPAN>","<SPAN STYLE="""" >b</SPAN>","<SPAN STYLE="""" >c</SPAN>","<SPAN STYLE="""" >d</SPAN>","VOID","d","VOID","<SPAN STYLE="""" >Zu Beginn wirkt ein entladener Kondensator wie ein Kurzschluss. Die Stromst&auml;rke wird nur durch den Widerstand begrenzt.<BR>Die Zeitkonstante betr&auml;gt Tau = R * C. Nach 1 Tau ist die Stromst&auml;rke auf 37 % gesunken. Wenn der Kondensator geladen ist, fliesst kein Strom mehr.</SPAN>","615",""
"28","Multiple Choice","<SPAN STYLE="""" >Welche Gr&ouml;ssen haben keinen Einfluss auf die Kapazit&auml;t eines Kondensators?<BR>C = Q / U      Q = Ladung in As     U = Spannung in V <BR>C = (Epsilon*A)/d   Epsilon = Permittivit&auml;tszahl  d = Plattenabstand</SPAN>","<SPAN STYLE="""" >Plattenabstand A</SPAN>","<SPAN STYLE="""" >Dielektrizit&auml;ts - oder Permittivit&auml;tszahl</SPAN>","<SPAN STYLE="""" >Spannung U</SPAN>","<SPAN STYLE="""" >Plattenfl&auml;che A</SPAN>","<SPAN STYLE="""" >Durchschlagsfestigkeit  (in V / mm)</SPAN>","ce","VOID","<SPAN STYLE=""font-size: 12px;font-weight: normal;font-style:normal;text-decoration:none;font-variant:normal;letter-spacing: normal;text-transform: none;"" >Die Frage lautet: ...haben </SPAN><SPAN STYLE=""font-size: 12px;font-weight: normal;font-style:normal;text-decoration:underline ;font-variant:normal;letter-spacing: normal;text-transform: none;"" >keinen </SPAN><SPAN STYLE=""font-size: 12px;font-weight: normal;font-style:normal;text-decoration:none;font-variant:normal;letter-spacing: normal;text-transform: none;"" >Einfluss.</SPAN>","",""
"28","Multiple Choice","<SPAN STYLE="""" >Die Platten eines Kondensators werden aufgeladen.<BR>Von welchen Gr&ouml;ssen h&auml;ngt nun die elektrische Feldst&auml;rke E ab?</SPAN>","<SPAN STYLE="""" >vom Abstand der Platten</SPAN>","<SPAN STYLE="""" >Von der Stromst&auml;rke zwischen den Platten</SPAN>","<SPAN STYLE="""" >Von der Fl&auml;che der Platten</SPAN>","<SPAN STYLE="""" >Von der Spannung zwischen den Platten</SPAN>","<SPAN STYLE="""" >Von der Anzahl der  Ladungen auf den Platten</SPAN>","ad","VOID","<SPAN STYLE="""" >E = U / d<BR>Von U und von d</SPAN>","616",""
"28","Multiple Choice","<SPAN STYLE="""" >Welche Gr&ouml;sse hat keinen Einfluss auf die Gr&ouml;sse der Kraft F eines geladenen K&ouml;rpers Q in einem elektrischen Feld E?</SPAN>","<SPAN STYLE="""" >Fl&auml;che der Platten A</SPAN>","<SPAN STYLE="""" >Spannung U</SPAN>","<SPAN STYLE="""" >Abstand d</SPAN>","<SPAN STYLE="""" >Ladung Q</SPAN>","<SPAN STYLE="""" >Feldst&auml;rke E</SPAN>","a","VOID","<SPAN STYLE="""" >F = E * Q    F = Kraft in N     E = Elektrische Feldst&auml;rke in V/m    Q = Ladung in As/V                  wobei E = U / d  ist.  U = Spannung in V    d = Abstand in m</SPAN>","617",""
"28","Multiple Choice","<SPAN STYLE="""" >Welche Beziehung besteht zwischen den Gr&ouml;ssen:<BR>Spannung U (V) ; Ladung Q (As);  und Kapazit&auml;t C (As / V)?</SPAN>","<SPAN STYLE="""" >C = Q / U</SPAN>","<SPAN STYLE="""" >C = Q * U</SPAN>","<SPAN STYLE="""" >C = U / Q</SPAN>","<SPAN STYLE=""font-size: 12px;font-weight: normal;font-style:normal;text-decoration:none;font-variant:normal;letter-spacing: normal;text-transform: none;"" >C = U</SPAN><SPAN STYLE=""font-size: 6px;font-weight: normal;font-style:normal;text-decoration:none;font-variant:normal;letter-spacing: normal;text-transform: none;vertical-align: text-top;"" >2</SPAN><SPAN STYLE=""font-size: 12px;font-weight: normal;font-style:normal;text-decoration:none;font-variant:normal;letter-spacing: normal;text-transform: none;"" > / Q</SPAN>","VOID","a","VOID","<SPAN STYLE="""" >Ladung in (As) = Kapazit&auml;t (As / V)  * Spannung (V) <BR>Diese Gleichung ist nach C umzuformen.</SPAN>","",""
